Time,outerFrame1.frame_a.r_0[1],outerFrame1.frame_a.r_0[2],outerFrame1.frame_a.r_0[3],"outerFrame1.frame_a.R.T[1, 1]","outerFrame1.frame_a.R.T[1, 2]","outerFrame1.frame_a.R.T[1, 3]","outerFrame1.frame_a.R.T[2, 1]","outerFrame1.frame_a.R.T[2, 2]","outerFrame1.frame_a.R.T[2, 3]","outerFrame1.frame_a.R.T[3, 1]","outerFrame1.frame_a.R.T[3, 2]","outerFrame1.frame_a.R.T[3, 3]",Revolute1.frame_a.r_0[1],Revolute1.frame_a.r_0[2],Revolute1.frame_a.r_0[3],"Revolute1.frame_a.R.T[1, 1]","Revolute1.frame_a.R.T[1, 2]","Revolute1.frame_a.R.T[1, 3]","Revolute1.frame_a.R.T[2, 1]","Revolute1.frame_a.R.T[2, 2]","Revolute1.frame_a.R.T[2, 3]","Revolute1.frame_a.R.T[3, 1]","Revolute1.frame_a.R.T[3, 2]","Revolute1.frame_a.R.T[3, 3]",innerFrame1.frame_a.r_0[1],innerFrame1.frame_a.r_0[2],innerFrame1.frame_a.r_0[3],"innerFrame1.frame_a.R.T[1, 1]","innerFrame1.frame_a.R.T[1, 2]","innerFrame1.frame_a.R.T[1, 3]","innerFrame1.frame_a.R.T[2, 1]","innerFrame1.frame_a.R.T[2, 2]","innerFrame1.frame_a.R.T[2, 3]","innerFrame1.frame_a.R.T[3, 1]","innerFrame1.frame_a.R.T[3, 2]","innerFrame1.frame_a.R.T[3, 3]",Revolute2.frame_a.r_0[1],Revolute2.frame_a.r_0[2],Revolute2.frame_a.r_0[3],"Revolute2.frame_a.R.T[1, 1]","Revolute2.frame_a.R.T[1, 2]","Revolute2.frame_a.R.T[1, 3]","Revolute2.frame_a.R.T[2, 1]","Revolute2.frame_a.R.T[2, 2]","Revolute2.frame_a.R.T[2, 3]","Revolute2.frame_a.R.T[3, 1]","Revolute2.frame_a.R.T[3, 2]","Revolute2.frame_a.R.T[3, 3]",innerRotor1.frame_a.r_0[1],innerRotor1.frame_a.r_0[2],innerRotor1.frame_a.r_0[3],"innerRotor1.frame_a.R.T[1, 1]","innerRotor1.frame_a.R.T[1, 2]","innerRotor1.frame_a.R.T[1, 3]","innerRotor1.frame_a.R.T[2, 1]","innerRotor1.frame_a.R.T[2, 2]","innerRotor1.frame_a.R.T[2, 3]","innerRotor1.frame_a.R.T[3, 1]","innerRotor1.frame_a.R.T[3, 2]","innerRotor1.frame_a.R.T[3, 3]"
4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997579381,-0.06953689,0,0.06953689,0.997579381,0,0.001390738,0.019951588,1,0,0,0,0.997579381,-0.06953689,0,0.06953689,0.997579381,0,0.001390738,0.019951588,-0.906670268,0.420818932,-0.029333445,-0.421840046,-0.904475565,0.063047031,0,0.06953689,0.997579381
4.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997456562,-0.071276972,0,0.071276972,0.997456562,0,0.001425539,0.019949131,1,0,0,0,0.997456562,-0.071276972,0,0.071276972,0.997456562,0,0.001425539,0.019949131,-0.999828276,-0.01848442,0.001320873,0.018531554,-0.997285275,0.071264732,0,0.071276972,0.997456562
4.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997330636,-0.073017819,0,0.073017819,0.997330636,0,0.001460356,0.019946613,1,0,0,0,0.997330636,-0.073017819,0,0.073017819,0.997330636,0,0.001460356,0.019946613,-0.884645587,-0.465019444,0.034045586,0.466264072,-0.882284146,0.064594892,0,0.073017819,0.997330636
4.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997201644,-0.074758818,0,0.074758818,0.997201644,0,0.001495176,0.019944033,1,0,0,0,0.997201644,-0.074758818,0,0.074758818,0.997201644,0,0.001495176,0.019944033,-0.571913289,-0.81801855,0.061325711,0.82031408,-0.570312872,0.042755562,0,0.074758818,0.997201644
4.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.99706956,-0.076500283,0,0.076500283,0.99706956,0,0.001530006,0.019941391,1,0,0,0,0.99706956,-0.076500283,0,0.076500283,0.99706956,0,0.001530006,0.019941391,-0.120328643,-0.989824964,0.07594444,0.992734112,-0.119976027,0.009205175,0,0.076500283,0.99706956
4.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.996934756,-0.078237414,0,0.078237414,0.996934756,0,0.001564748,0.019938695,1,0,0,0,0.996934756,-0.078237414,0,0.078237414,0.996934756,0,0.001564748,0.019938695,0.370351021,-0.926044598,0.072674099,0.928891878,0.369215804,-0.028975306,0,0.078237414,0.996934756
4.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.996796361,-0.079981334,0,0.079981334,0.996796361,0,0.001599627,0.019935927,1,0,0,0,0.996796361,-0.079981334,0,0.079981334,0.996796361,0,0.001599627,0.019935927,0.776915663,-0.627587654,0.050356622,0.62960468,0.774426706,-0.062138751,0,0.079981334,0.996796361
4.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.996830888,-0.079549866,0,0.079549866,0.996830888,0,0.001590997,0.019936618,1,0,0,0,0.996830888,-0.079549866,0,0.079549866,0.996830888,0,0.001590997,0.019936618,0.987404764,-0.157713111,0.012585943,0.158214511,0.984275568,-0.078547917,0,0.079549866,0.996830888
4.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997260365,-0.073971381,0,0.073971381,0.997260365,0,0.001479428,0.019945207,1,0,0,0,0.997260365,-0.073971381,0,0.073971381,0.997260365,0,0.001479428,0.019945207,0.93065035,0.364907265,-0.027066847,-0.365909724,0.928100707,-0.068841491,0,0.073971381,0.997260365
4.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.99786528,-0.065306072,0,0.065306072,0.99786528,0,0.001306121,0.019957306,1,0,0,0,0.99786528,-0.065306072,0,0.065306072,0.99786528,0,0.001306121,0.019957306,0.606840542,0.793126875,-0.051906807,-0.794823601,0.605545107,-0.039630372,0,0.065306072,0.99786528
5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.998397128,-0.056596589,0,0.056596589,0.998397128,0,0.001131932,0.019967943,1,0,0,0,0.998397128,-0.056596589,0,0.056596589,0.998397128,0,0.001131932,0.019967943,0.096359359,0.993751197,-0.056333223,-0.99534661,0.096204907,-0.005453611,0,0.056596589,0.998397128
5.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.998852215,-0.047898359,0,0.047898359,0.998852215,0,0.000957967,0.019977044,1,0,0,0,0.998852215,-0.047898359,0,0.047898359,0.998852215,0,0.000957967,0.019977044,-0.453518199,0.890224056,-0.042689269,-0.891247016,-0.452997658,0.021722777,0,0.047898359,0.998852215
5.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999232551,-0.039170254,0,0.039170254,0.999232551,0,0.000783405,0.019984651,1,0,0,0,0.999232551,-0.039170254,0,0.039170254,0.999232551,0,0.000783405,0.019984651,-0.86680039,0.498272584,-0.019532454,-0.498655276,-0.866135165,0.033952792,0,0.039170254,0.999232551
5.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999535924,-0.030462058,0,0.030462058,0.999535924,0,0.000609241,0.019990718,1,0,0,0,0.999535924,-0.030462058,0,0.030462058,0.999535924,0,0.000609241,0.019990718,-0.997759958,-0.066864894,0.002037788,0.066895939,-0.997296921,0.030393822,0,0.030462058,0.999535924
5.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999763875,-0.021730018,0,0.021730018,0.999763875,0,0.0004346,0.019995278,1,0,0,0,0.999763875,-0.021730018,0,0.021730018,0.999763875,0,0.0004346,0.019995278,-0.785349229,-0.618906804,0.013452033,0.619052978,-0.785163788,0.017065653,0,0.021730018,0.999763875
5.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999915564,-0.012994816,0,0.012994816,0.999915564,0,0.000259896,0.019998311,1,0,0,0,0.999915564,-0.012994816,0,0.012994816,0.999915564,0,0.000259896,0.019998311,-0.287164102,-0.957800521,0.012447492,0.957881401,-0.287139855,0.003731645,0,0.012994816,0.999915564
5.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999990814,-0.004286185,0,0.004286185,0.999990814,0,8.57E-05,0.019999816,1,0,0,0,0.999990814,-0.004286185,0,0.004286185,0.999990814,0,8.57E-05,0.019999816,0.325675356,-0.945472972,0.00405251,0.945481657,0.325672364,-0.001395905,0,0.004286185,0.999990814
5.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999990208,0.004425342,0,-0.004425342,0.999990208,0,-8.85E-05,0.019999804,1,0,0,0,0.999990208,0.004425342,0,-0.004425342,0.999990208,0,-8.85E-05,0.019999804,0.822483995,-0.568782684,-0.002517083,0.568788254,0.822475941,0.003639773,0,-0.004425342,0.999990208
5.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999913458,0.01315589,0,-0.01315589,0.999913458,0,-0.000263118,0.019998269,1,0,0,0,0.999913458,0.01315589,0,-0.01315589,0.999913458,0,-0.000263118,0.019998269,0.999192977,0.040163619,0.000528434,-0.040167095,0.999106504,0.013145272,0,-0.01315589,0.999913458
5.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999760525,0.02188361,0,-0.02188361,0.999760525,0,-0.000437672,0.019995211,1,0,0,0,0.999760525,0.02188361,0,-0.02188361,0.999760525,0,-0.000437672,0.019995211,0.766870567,0.641648091,0.01404494,-0.641801787,0.766686921,0.016781896,0,-0.02188361,0.999760525
6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999531503,0.030606769,0,-0.030606769,0.999531503,0,-0.000612135,0.01999063,1,0,0,0,0.999531503,0.030606769,0,-0.030606769,0.999531503,0,-0.000612135,0.01999063,0.204502283,0.978407491,0.029959928,-0.978866087,0.204406474,0.006259154,0,-0.030606769,0.999531503
6.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.999226336,0.039328481,0,-0.039328481,0.999226336,0,-0.00078657,0.019984527,1,0,0,0,0.999226336,0.039328481,0,-0.039328481,0.999226336,0,-0.00078657,0.019984527,-0.455683104,0.889453402,0.035007935,-0.890142072,-0.455330558,-0.017921324,0,-0.039328481,0.999226336
6.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.998845354,0.048041223,0,-0.048041223,0.998845354,0,-0.000960824,0.019976907,1,0,0,0,0.998845354,0.048041223,0,-0.048041223,0.998845354,0,-0.000960824,0.019976907,-0.918149423,0.39577681,0.019035581,-0.396234321,-0.917089285,-0.044109021,0,-0.048041223,0.998845354
6.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.998388546,0.056747794,0,-0.056747794,0.998388546,0,-0.001134956,0.019967771,1,0,0,0,0.998388546,0.056747794,0,-0.056747794,0.998388546,0,-0.001134956,0.019967771,-0.957089148,-0.289326665,-0.016445151,0.289793654,-0.955546843,-0.054312698,0,-0.056747794,0.998388546
6.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997855652,0.065453015,0,-0.065453015,0.997855652,0,-0.00130906,0.019957113,1,0,0,0,0.997855652,0.065453015,0,-0.065453015,0.997855652,0,-0.00130906,0.019957113,-0.534686437,-0.843238457,-0.055311106,0.845050539,-0.533539884,-0.034996839,0,-0.065453015,0.997855652
6.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.997245696,0.074168875,0,-0.074168875,0.997245696,0,-0.001483377,0.019944914,1,0,0,0,0.997245696,0.074168875,0,-0.074168875,0.997245696,0,-0.001483377,0.019944914,0.159045229,-0.984552052,-0.073224801,0.987271298,0.15860717,0.011796206,0,-0.074168875,0.997245696
6.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.9965609,0.08286358,0,-0.08286358,0.9965609,0,-0.001657272,0.019931218,1,0,0,0,0.9965609,0.08286358,0,-0.08286358,0.9965609,0,-0.001657272,0.019931218,0.780079441,-0.623528704,-0.051846125,0.625680482,0.77739667,0.064640176,0,-0.08286358,0.9965609
6.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.995799099,0.091565032,0,-0.091565032,0.995799099,0,-0.001831301,0.019915982,1,0,0,0,0.995799099,0.091565032,0,-0.091565032,0.995799099,0,-0.001831301,0.019915982,0.997529471,0.06995412,0.006432373,-0.070249231,0.993338948,0.091338818,0,-0.091565032,0.995799099
6.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.994962514,0.100247669,0,-0.100247669,0.994962514,0,-0.002004953,0.01989925,1,0,0,0,0.994962514,0.100247669,0,-0.100247669,0.994962514,0,-0.002004953,0.01989925,0.676473786,0.732756771,0.073829071,-0.736466712,0.673066059,0.06781492,0,-0.100247669,0.994962514
6.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.994051393,0.108912017,0,-0.108912017,0.994051393,0,-0.00217824,0.019881028,1,0,0,0,0.994051393,0.108912017,0,-0.108912017,0.994051393,0,-0.00217824,0.019881028,-0.025784421,0.993720898,0.108875807,-0.999667527,-0.025631039,-0.002808233,0,-0.108912017,0.994051393
7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.993061923,0.117592589,0,-0.117592589,0.993061923,0,-0.002351852,0.019861238,1,0,0,0,0.993061923,0.117592589,0,-0.117592589,0.993061923,0,-0.002351852,0.019861238,-0.721342663,0.687773182,0.08144208,-0.692578344,-0.716337932,-0.084824551,0,-0.117592589,0.993061923
7.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.991999694,0.126240275,0,-0.126240275,0.991999694,0,-0.002524805,0.019839994,1,0,0,0,0.991999694,0.126240275,0,-0.126240275,0.991999694,0,-0.002524805,0.019839994,-0.999658956,-0.025905661,-0.003296712,0.026114585,-0.991661379,-0.126197221,0,-0.126240275,0.991999694
7.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.990859767,0.134895965,0,-0.134895965,0.990859767,0,-0.002697919,0.019817195,1,0,0,0,0.990859767,0.134895965,0,-0.134895965,0.990859767,0,-0.002697919,0.019817195,-0.675987566,-0.730177472,-0.099406594,0.736913028,-0.669808882,-0.091187995,0,-0.134895965,0.990859767
7.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.989645404,0.143533879,0,-0.143533879,0.989645404,0,-0.002870678,0.019792908,1,0,0,0,0.989645404,0.143533879,0,-0.143533879,0.989645404,0,-0.002870678,0.019792908,0.071232017,-0.987131481,-0.14316927,0.997459774,0.070494438,0.010224208,0,-0.143533879,0.989645404
7.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.988355801,0.152160474,0,-0.152160474,0.988355801,0,-0.003043209,0.019767116,1,0,0,0,0.988355801,0.152160474,0,-0.152160474,0.988355801,0,-0.003043209,0.019767116,0.780900363,-0.61738199,-0.095047893,0.624655604,0.771807404,0.118822169,0,-0.152160474,0.988355801
7.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.986989429,0.160785156,0,-0.160785156,0.986989429,0,-0.003215703,0.019739789,1,0,0,0,0.986989429,0.160785156,0,-0.160785156,0.986989429,0,-0.003215703,0.019739789,0.987009812,0.158569707,0.025831741,-0.160659986,0.974168251,0.158696527,0,-0.160785156,0.986989429
7.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.985551402,0.169376602,0,-0.169376602,0.985551402,0,-0.003387532,0.019711028,1,0,0,0,0.985551402,0.169376602,0,-0.169376602,0.985551402,0,-0.003387532,0.019711028,0.532992283,0.833894853,0.143312948,-0.846120102,0.525291292,0.090276422,0,-0.169376602,0.985551402
7.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.984034578,0.177977386,0,-0.177977386,0.984034578,0,-0.003559548,0.019680692,1,0,0,0,0.984034578,0.177977386,0,-0.177977386,0.984034578,0,-0.003559548,0.019680692,-0.292071026,0.941127355,0.170216973,-0.956396631,-0.287407988,-0.051982038,0,-0.177977386,0.984034578
7.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.982443895,0.186558286,0,-0.186558286,0.982443895,0,-0.003731166,0.019648878,1,0,0,0,0.982443895,0.186558286,0,-0.186558286,0.982443895,0,-0.003731166,0.019648878,-0.919228521,0.386812162,0.073452555,-0.393724429,-0.903090448,-0.171489697,0,-0.186558286,0.982443895
7.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.980778635,0.195123728,0,-0.195123728,0.980778635,0,-0.003902475,0.019615573,1,0,0,0,0.980778635,0.195123728,0,-0.195123728,0.980778635,0,-0.003902475,0.019615573,-0.888718554,-0.449641099,-0.089455097,0.458453195,-0.87163617,-0.173410078,0,-0.195123728,0.980778635
8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.979036633,0.203684245,0,-0.203684245,0.979036633,0,-0.004073685,0.019580733,1,0,0,0,0.979036633,0.203684245,0,-0.203684245,0.979036633,0,-0.004073685,0.019580733,-0.201074437,-0.959040754,-0.19952419,0.979575965,-0.19685924,-0.040955695,0,-0.203684245,0.979036633
8.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.977223449,0.212212939,0,-0.212212939,0.977223449,0,-0.004244259,0.019544469,1,0,0,0,0.977223449,0.212212939,0,-0.212212939,0.977223449,0,-0.004244259,0.019544469,0.644830241,-0.746917115,-0.162199828,0.764325821,0.630143232,0.13684132,0,-0.212212939,0.977223449
8.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.975335497,0.220727589,0,-0.220727589,0.975335497,0,-0.004414552,0.01950671,1,0,0,0,0.975335497,0.220727589,0,-0.220727589,0.975335497,0,-0.004414552,0.01950671,0.999007408,0.043445681,0.009832166,-0.044544346,0.974367387,0.220508496,0,-0.220727589,0.975335497
8.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.973370757,0.229236492,0,-0.229236492,0.973370757,0,-0.00458473,0.019467415,1,0,0,0,0.973370757,0.229236492,0,-0.229236492,0.973370757,0,-0.00458473,0.019467415,0.564936168,0.803161901,0.189150964,-0.825134611,0.549892345,0.129503986,0,-0.229236492,0.973370757
8.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.971335329,0.237713439,0,-0.237713439,0.971335329,0,-0.004754269,0.019426707,1,0,0,0,0.971335329,0.237713439,0,-0.237713439,0.971335329,0,-0.004754269,0.019426707,-0.330361577,0.916799175,0.224366888,-0.943854453,-0.320891871,-0.078531387,0,-0.237713439,0.971335329
8.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.96922582,0.246173331,0,-0.246173331,0.96922582,0,-0.004923467,0.019384516,1,0,0,0,0.96922582,0.246173331,0,-0.246173331,0.96922582,0,-0.004923467,0.019384516,-0.959396223,0.273381627,0.069436105,-0.282061849,-0.929871591,-0.236177764,0,-0.246173331,0.96922582
8.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.96704149,0.254618846,0,-0.254618846,0.96704149,0,-0.005092377,0.01934083,1,0,0,0,0.96704149,0.254618846,0,-0.254618846,0.96704149,0,-0.005092377,0.01934083,-0.781739931,-0.603051508,-0.15878148,0.623604586,-0.755974948,-0.199045719,0,-0.254618846,0.96704149
8.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.964783775,0.263044231,0,-0.263044231,0.964783775,0,-0.005260885,0.019295676,1,0,0,0,0.964783775,0.263044231,0,-0.263044231,0.964783775,0,-0.005260885,0.019295676,0.073037586,-0.96220702,-0.262341689,0.997329189,0.070465478,0.019212116,0,-0.263044231,0.964783775
8.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.962449633,0.271460316,0,-0.271460316,0.962449633,0,-0.005429206,0.019248993,1,0,0,0,0.962449633,0.271460316,0,-0.271460316,0.962449633,0,-0.005429206,0.019248993,0.869888244,-0.47472719,-0.133897493,0.493248865,0.837223621,0.236140138,0,-0.271460316,0.962449633
8.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.960041377,0.279858095,0,-0.279858095,0.960041377,0,-0.005597162,0.019200828,1,0,0,0,0.960041377,0.279858095,0,-0.279858095,0.960041377,0,-0.005597162,0.019200828,0.888296392,0.440918817,0.128530606,-0.45927064,0.852801292,0.248596936,0,-0.279858095,0.960041377
9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.957559896,0.28823436,0,-0.28823436,0.957559896,0,-0.005764687,0.019151198,1,0,0,0,0.957559896,0.28823436,0,-0.28823436,0.957559896,0,-0.005764687,0.019151198,0.089404081,0.953725286,0.287080108,-0.995995437,0.085609763,0.025769328,0,-0.28823436,0.957559896
9.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.955011258,0.296569549,0,-0.296569549,0.955011258,0,-0.005931391,0.019100225,1,0,0,0,0.955011258,0.296569549,0,-0.296569549,0.955011258,0,-0.005931391,0.019100225,-0.79921188,0.574008935,0.178252947,-0.601049391,-0.763256343,-0.237021907,0,-0.296569549,0.955011258
9.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.952385828,0.304895449,0,-0.304895449,0.952385828,0,-0.006097909,0.019047717,1,0,0,0,0.952385828,0.304895449,0,-0.304895449,0.952385828,0,-0.006097909,0.019047717,-0.927936261,-0.354991256,-0.113646398,0.372738911,-0.883753344,-0.282923543,0,-0.304895449,0.952385828
9.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.949687152,0.313200117,0,-0.313200117,0.949687152,0,-0.006264002,0.018993743,1,0,0,0,0.949687152,0.313200117,0,-0.313200117,0.949687152,0,-0.006264002,0.018993743,-0.150440918,-0.938878764,-0.309635587,0.988619002,-0.142871807,-0.047118113,0,-0.313200117,0.949687152
9.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.946918202,0.321474601,0,-0.321474601,0.946918202,0,-0.006429492,0.018938364,1,0,0,0,0.946918202,0.321474601,0,-0.321474601,0.946918202,0,-0.006429492,0.018938364,0.782155735,-0.59000862,-0.200305354,0.623082985,0.740637502,0.251443202,0,-0.321474601,0.946918202
9.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.944077127,0.329724701,0,-0.329724701,0.944077127,0,-0.006594494,0.018881543,1,0,0,0,0.944077127,0.329724701,0,-0.329724701,0.944077127,0,-0.006594494,0.018881543,0.925738653,0.357015903,0.124689984,-0.378163915,0.873968688,0.305238901,0,-0.329724701,0.944077127
9.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.941164223,0.337949562,0,-0.337949562,0.941164223,0,-0.006758991,0.018823284,1,0,0,0,0.941164223,0.337949562,0,-0.337949562,0.941164223,0,-0.006758991,0.018823284,0.11124573,0.93532235,0.335851885,-0.99379293,0.104700501,0.037595446,0,-0.337949562,0.941164223
9.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.938178768,0.346151122,0,-0.346151122,0.938178768,0,-0.006923022,0.018763575,1,0,0,0,0.938178768,0.346151122,0,-0.346151122,0.938178768,0,-0.006923022,0.018763575,-0.825668604,0.529278653,0.195283037,-0.564155437,-0.774624753,-0.285806113,0,-0.346151122,0.938178768
